Confirmed,Country/Region,Deaths,Date,Province/State,Recovered,Epidemy,Lat,Long
1.0,Macao,0.0,2003-05-05,,0.0,SARS,22.1987,113.5439
116.0,Taiwan,8.0,2003-05-05,,25.0,SARS,23.69781,120.96051499999999
5.0,France,0.0,2003-05-05,,4.0,SARS,46.227638,2.213749
7.0,Germany,0.0,2003-05-05,,7.0,SARS,51.165690999999995,10.451526
2.0,Indonesia,0.0,2003-05-05,,1.0,SARS,-0.789275,113.921327
9.0,Italy,0.0,2003-05-05,,4.0,SARS,41.87194,12.56738
1.0,Kuwait,0.0,2003-05-05,,1.0,SARS,29.311659999999996,47.481766
7.0,Malaysia,2.0,2003-05-05,,4.0,SARS,4.210483999999999,101.97576600000001
8.0,Mongolia,0.0,2003-05-05,,4.0,SARS,46.862496,103.84665600000001
1.0,New Zealand,0.0,2003-05-05,,1.0,SARS,-40.900557,174.88597099999998
3.0,Philippines,2.0,2003-05-05,,1.0,SARS,12.879721,121.77401699999999
1.0,Poland,0.0,2003-05-05,,0.0,SARS,51.919438,19.145135999999997
1.0,Ireland,0.0,2003-05-05,,1.0,SARS,53.41291,-8.243889999999999
1.0,South Korea,0.0,2003-05-05,,0.0,SARS,35.907757000000004,127.766922
1.0,Romania,0.0,2003-05-05,,1.0,SARS,45.943160999999996,24.96676
204.0,Singapore,26.0,2003-05-05,,149.0,SARS,1.352083,103.819836
1.0,South Africa,1.0,2003-05-05,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-05-05,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-05-05,,2.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-05-05,,1.0,SARS,46.818188,8.227511999999999
7.0,Thailand,2.0,2003-05-05,,5.0,SARS,15.870032,100.992541
6.0,United Kingdom,0.0,2003-05-05,,6.0,SARS,55.378051,-3.435973
61.0,US,0.0,2003-05-05,,26.0,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-05-05,,58.0,SARS,14.058323999999999,108.277199
4.0,Australia,0.0,2003-05-03,,4.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-05-03,,2.0,SARS,-14.235004,-51.92528
1.0,Bulgaria,0.0,2003-05-03,,0.0,SARS,42.733883,25.48583
149.0,Canada,22.0,2003-05-03,,94.0,SARS,56.130366,-106.34677099999999
3971.0,Mainland China,190.0,2003-05-03,,1406.0,SARS,35.86166,104.195397
1621.0,Hong Kong,179.0,2003-05-03,,898.0,SARS,22.396428,114.10949699999999
1.0,Macao,0.0,2003-05-03,,0.0,SARS,22.1987,113.5439
100.0,Taiwan,8.0,2003-05-03,,25.0,SARS,23.69781,120.96051499999999
5.0,France,0.0,2003-05-03,,4.0,SARS,46.227638,2.213749
7.0,Germany,0.0,2003-05-03,,7.0,SARS,51.165690999999995,10.451526
2.0,Indonesia,0.0,2003-05-03,,1.0,SARS,-0.789275,113.921327
9.0,Italy,0.0,2003-05-03,,4.0,SARS,41.87194,12.56738
1.0,Kuwait,0.0,2003-05-03,,1.0,SARS,29.311659999999996,47.481766
6.0,Malaysia,2.0,2003-05-03,,3.0,SARS,4.210483999999999,101.97576600000001
8.0,Mongolia,0.0,2003-05-03,,4.0,SARS,46.862496,103.84665600000001
1.0,New Zealand,0.0,2003-05-03,,1.0,SARS,-40.900557,174.88597099999998
3.0,Philippines,2.0,2003-05-03,,1.0,SARS,12.879721,121.77401699999999
1.0,Poland,0.0,2003-05-03,,0.0,SARS,51.919438,19.145135999999997
1.0,Ireland,0.0,2003-05-03,,1.0,SARS,53.41291,-8.243889999999999
1.0,South Korea,0.0,2003-05-03,,0.0,SARS,35.907757000000004,127.766922
1.0,Romania,0.0,2003-05-03,,1.0,SARS,45.943160999999996,24.96676
203.0,Singapore,25.0,2003-05-03,,147.0,SARS,1.352083,103.819836
1.0,South Africa,0.0,2003-05-03,,1.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-05-03,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-05-03,,2.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-05-03,,1.0,SARS,46.818188,8.227511999999999
7.0,Thailand,2.0,2003-05-03,,5.0,SARS,15.870032,100.992541
6.0,United Kingdom,0.0,2003-05-03,,6.0,SARS,55.378051,-3.435973
54.0,US,0.0,2003-05-03,,24.0,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-05-03,,58.0,SARS,14.058323999999999,108.277199
4.0,Australia,0.0,2003-05-02,,4.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-05-02,,2.0,SARS,-14.235004,-51.92528
1.0,Bulgaria,0.0,2003-05-02,,0.0,SARS,42.733883,25.48583
149.0,Canada,22.0,2003-05-02,,93.0,SARS,56.130366,-106.34677099999999
3799.0,Mainland China,181.0,2003-05-02,,1372.0,SARS,35.86166,104.195397
1611.0,Hong Kong,170.0,2003-05-02,,878.0,SARS,22.396428,114.10949699999999
1.0,Macao,0.0,2003-05-02,,0.0,SARS,22.1987,113.5439
100.0,Taiwan,8.0,2003-05-02,,25.0,SARS,23.69781,120.96051499999999
5.0,France,0.0,2003-05-02,,4.0,SARS,46.227638,2.213749
7.0,Germany,0.0,2003-05-02,,7.0,SARS,51.165690999999995,10.451526
2.0,Indonesia,0.0,2003-05-02,,1.0,SARS,-0.789275,113.921327
9.0,Italy,0.0,2003-05-02,,4.0,SARS,41.87194,12.56738
1.0,Kuwait,0.0,2003-05-02,,1.0,SARS,29.311659999999996,47.481766
6.0,Malaysia,2.0,2003-05-02,,3.0,SARS,4.210483999999999,101.97576600000001
8.0,Mongolia,0.0,2003-05-02,,4.0,SARS,46.862496,103.84665600000001
1.0,New Zealand,0.0,2003-05-02,,1.0,SARS,-40.900557,174.88597099999998
3.0,Philippines,2.0,2003-05-02,,1.0,SARS,12.879721,121.77401699999999
1.0,Poland,0.0,2003-05-02,,0.0,SARS,51.919438,19.145135999999997
1.0,Ireland,0.0,2003-05-02,,1.0,SARS,53.41291,-8.243889999999999
1.0,South Korea,0.0,2003-05-02,,0.0,SARS,35.907757000000004,127.766922
1.0,Romania,0.0,2003-05-02,,1.0,SARS,45.943160999999996,24.96676
203.0,Singapore,25.0,2003-05-02,,146.0,SARS,1.352083,103.819836
1.0,South Africa,0.0,2003-05-02,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-05-02,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-05-02,,2.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-05-02,,1.0,SARS,46.818188,8.227511999999999
7.0,Thailand,2.0,2003-05-02,,5.0,SARS,15.870032,100.992541
6.0,United Kingdom,0.0,2003-05-02,,6.0,SARS,55.378051,-3.435973
56.0,US,0.0,2003-05-02,,24.0,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-05-02,,56.0,SARS,14.058323999999999,108.277199
4.0,Australia,0.0,2003-05-01,,4.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-05-01,,2.0,SARS,-14.235004,-51.92528
1.0,Bulgaria,0.0,2003-05-01,,0.0,SARS,42.733883,25.48583
147.0,Canada,20.0,2003-05-01,,87.0,SARS,56.130366,-106.34677099999999
3638.0,Mainland China,170.0,2003-05-01,,1351.0,SARS,35.86166,104.195397
1600.0,Hong Kong,162.0,2003-05-01,,834.0,SARS,22.396428,114.10949699999999
1.0,Macao,0.0,2003-05-01,,0.0,SARS,22.1987,113.5439
89.0,Taiwan,3.0,2003-05-01,,25.0,SARS,23.69781,120.96051499999999
5.0,France,0.0,2003-05-01,,1.0,SARS,46.227638,2.213749
7.0,Germany,0.0,2003-05-01,,7.0,SARS,51.165690999999995,10.451526
2.0,Indonesia,0.0,2003-05-01,,1.0,SARS,-0.789275,113.921327
9.0,Italy,0.0,2003-05-01,,4.0,SARS,41.87194,12.56738
2.0,Japan,0.0,2003-05-01,,0.0,SARS,36.204824,138.252924
1.0,Kuwait,0.0,2003-05-01,,1.0,SARS,29.311659999999996,47.481766
6.0,Malaysia,2.0,2003-05-01,,3.0,SARS,4.210483999999999,101.97576600000001
6.0,Mongolia,0.0,2003-05-01,,3.0,SARS,46.862496,103.84665600000001
4.0,Philippines,2.0,2003-05-01,,1.0,SARS,12.879721,121.77401699999999
1.0,Poland,0.0,2003-05-01,,0.0,SARS,51.919438,19.145135999999997
1.0,Ireland,0.0,2003-05-01,,1.0,SARS,53.41291,-8.243889999999999
1.0,South Korea,0.0,2003-05-01,,0.0,SARS,35.907757000000004,127.766922
1.0,Romania,0.0,2003-05-01,,1.0,SARS,45.943160999999996,24.96676
201.0,Singapore,25.0,2003-05-01,,143.0,SARS,1.352083,103.819836
1.0,South Africa,0.0,2003-05-01,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-05-01,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-05-01,,2.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-05-01,,1.0,SARS,46.818188,8.227511999999999
7.0,Thailand,2.0,2003-05-01,,5.0,SARS,15.870032,100.992541
6.0,United Kingdom,0.0,2003-05-01,,6.0,SARS,55.378051,-3.435973
54.0,US,0.0,2003-05-01,,23.0,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-05-01,,56.0,SARS,14.058323999999999,108.277199
4.0,Australia,0.0,2003-04-30,,3.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-04-30,,2.0,SARS,-14.235004,-51.92528
1.0,Bulgaria,0.0,2003-04-30,,0.0,SARS,42.733883,25.48583
148.0,Canada,20.0,2003-04-30,,87.0,SARS,56.130366,-106.34677099999999
3460.0,Mainland China,159.0,2003-04-30,,1332.0,SARS,35.86166,104.195397
1589.0,Hong Kong,157.0,2003-04-30,,791.0,SARS,22.396428,114.10949699999999
1.0,Macao,0.0,2003-04-30,,0.0,SARS,22.1987,113.5439
78.0,Taiwan,1.0,2003-04-30,,25.0,SARS,23.69781,120.96051499999999
5.0,France,0.0,2003-04-30,,1.0,SARS,46.227638,2.213749
7.0,Germany,0.0,2003-04-30,,7.0,SARS,51.165690999999995,10.451526
2.0,Indonesia,0.0,2003-04-30,,1.0,SARS,-0.789275,113.921327
9.0,Italy,0.0,2003-04-30,,4.0,SARS,41.87194,12.56738
2.0,Japan,0.0,2003-04-30,,0.0,SARS,36.204824,138.252924
1.0,Kuwait,0.0,2003-04-30,,1.0,SARS,29.311659999999996,47.481766
6.0,Malaysia,2.0,2003-04-30,,3.0,SARS,4.210483999999999,101.97576600000001
6.0,Mongolia,0.0,2003-04-30,,3.0,SARS,46.862496,103.84665600000001
4.0,Philippines,2.0,2003-04-30,,1.0,SARS,12.879721,121.77401699999999
1.0,Ireland,0.0,2003-04-30,,1.0,SARS,53.41291,-8.243889999999999
1.0,South Korea,0.0,2003-04-30,,0.0,SARS,35.907757000000004,127.766922
1.0,Romania,0.0,2003-04-30,,1.0,SARS,45.943160999999996,24.96676
201.0,Singapore,24.0,2003-04-30,,139.0,SARS,1.352083,103.819836
1.0,South Africa,0.0,2003-04-30,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-04-30,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-04-30,,2.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-04-30,,1.0,SARS,46.818188,8.227511999999999
7.0,Thailand,2.0,2003-04-30,,5.0,SARS,15.870032,100.992541
6.0,United Kingdom,0.0,2003-04-30,,6.0,SARS,55.378051,-3.435973
52.0,US,0.0,2003-04-30,,,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-04-30,,53.0,SARS,14.058323999999999,108.277199
4.0,Australia,0.0,2003-04-29,,3.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-04-29,,2.0,SARS,-14.235004,-51.92528
1.0,Bulgaria,0.0,2003-04-29,,0.0,SARS,42.733883,25.48583
146.0,Canada,20.0,2003-04-29,,86.0,SARS,56.130366,-106.34677099999999
3303.0,Mainland China,148.0,2003-04-29,,1322.0,SARS,35.86166,104.195397
1572.0,Hong Kong,150.0,2003-04-29,,759.0,SARS,22.396428,114.10949699999999
66.0,Taiwan,0.0,2003-04-29,,25.0,SARS,23.69781,120.96051499999999
5.0,France,0.0,2003-04-29,,1.0,SARS,46.227638,2.213749
7.0,Germany,0.0,2003-04-29,,6.0,SARS,51.165690999999995,10.451526
1.0,India,0.0,2003-04-29,,1.0,SARS,20.593684,78.96288
1.0,Indonesia,0.0,2003-04-29,,1.0,SARS,-0.789275,113.921327
9.0,Italy,0.0,2003-04-29,,4.0,SARS,41.87194,12.56738
2.0,Japan,0.0,2003-04-29,,0.0,SARS,36.204824,138.252924
1.0,Kuwait,0.0,2003-04-29,,1.0,SARS,29.311659999999996,47.481766
6.0,Malaysia,2.0,2003-04-29,,3.0,SARS,4.210483999999999,101.97576600000001
5.0,Mongolia,0.0,2003-04-29,,3.0,SARS,46.862496,103.84665600000001
4.0,Philippines,2.0,2003-04-29,,1.0,SARS,12.879721,121.77401699999999
1.0,Ireland,0.0,2003-04-29,,1.0,SARS,53.41291,-8.243889999999999
1.0,South Korea,0.0,2003-04-29,,0.0,SARS,35.907757000000004,127.766922
1.0,Romania,0.0,2003-04-29,,1.0,SARS,45.943160999999996,24.96676
201.0,Singapore,24.0,2003-04-29,,139.0,SARS,1.352083,103.819836
1.0,South Africa,0.0,2003-04-29,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-04-29,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-04-29,,2.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-04-29,,1.0,SARS,46.818188,8.227511999999999
7.0,Thailand,2.0,2003-04-29,,5.0,SARS,15.870032,100.992541
6.0,United Kingdom,0.0,2003-04-29,,6.0,SARS,55.378051,-3.435973
41.0,US,0.0,2003-04-29,,,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-04-29,,53.0,SARS,14.058323999999999,108.277199
4.0,Australia,0.0,2003-04-28,,3.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-04-28,,2.0,SARS,-14.235004,-51.92528
1.0,Bulgaria,0.0,2003-04-28,,0.0,SARS,42.733883,25.48583
142.0,Canada,18.0,2003-04-28,,77.0,SARS,56.130366,-106.34677099999999
2914.0,Mainland China,131.0,2003-04-28,,1299.0,SARS,35.86166,104.195397
1557.0,Hong Kong,138.0,2003-04-28,,710.0,SARS,22.396428,114.10949699999999
66.0,Taiwan,0.0,2003-04-28,,25.0,SARS,23.69781,120.96051499999999
5.0,France,0.0,2003-04-28,,1.0,SARS,46.227638,2.213749
7.0,Germany,0.0,2003-04-28,,6.0,SARS,51.165690999999995,10.451526
1.0,India,0.0,2003-04-28,,1.0,SARS,20.593684,78.96288
1.0,Indonesia,0.0,2003-04-28,,1.0,SARS,-0.789275,113.921327
8.0,Italy,0.0,2003-04-28,,3.0,SARS,41.87194,12.56738
2.0,Japan,0.0,2003-04-28,,0.0,SARS,36.204824,138.252924
1.0,Kuwait,0.0,2003-04-28,,1.0,SARS,29.311659999999996,47.481766
6.0,Malaysia,2.0,2003-04-28,,2.0,SARS,4.210483999999999,101.97576600000001
5.0,Mongolia,0.0,2003-04-28,,3.0,SARS,46.862496,103.84665600000001
4.0,Philippines,2.0,2003-04-28,,1.0,SARS,12.879721,121.77401699999999
1.0,Ireland,0.0,2003-04-28,,1.0,SARS,53.41291,-8.243889999999999
1.0,Romania,0.0,2003-04-28,,1.0,SARS,45.943160999999996,24.96676
199.0,Singapore,23.0,2003-04-28,,137.0,SARS,1.352083,103.819836
1.0,South Africa,0.0,2003-04-28,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-04-28,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-04-28,,2.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-04-28,,1.0,SARS,46.818188,8.227511999999999
7.0,Thailand,2.0,2003-04-28,,5.0,SARS,15.870032,100.992541
6.0,United Kingdom,0.0,2003-04-28,,6.0,SARS,55.378051,-3.435973
41.0,US,0.0,2003-04-28,,,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-04-28,,53.0,SARS,14.058323999999999,108.277199
4.0,Australia,0.0,2003-04-26,,3.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-04-26,,2.0,SARS,-14.235004,-51.92528
1.0,Bulgaria,0.0,2003-04-26,,0.0,SARS,42.733883,25.48583
142.0,Canada,18.0,2003-04-26,,77.0,SARS,56.130366,-106.34677099999999
2753.0,Mainland China,122.0,2003-04-26,,1285.0,SARS,35.86166,104.195397
1527.0,Hong Kong,121.0,2003-04-26,,632.0,SARS,22.396428,114.10949699999999
49.0,Taiwan,0.0,2003-04-26,,25.0,SARS,23.69781,120.96051499999999
5.0,France,0.0,2003-04-26,,1.0,SARS,46.227638,2.213749
7.0,Germany,0.0,2003-04-26,,6.0,SARS,51.165690999999995,10.451526
1.0,India,0.0,2003-04-26,,1.0,SARS,20.593684,78.96288
1.0,Indonesia,0.0,2003-04-26,,1.0,SARS,-0.789275,113.921327
4.0,Italy,0.0,2003-04-26,,3.0,SARS,41.87194,12.56738
2.0,Japan,0.0,2003-04-26,,0.0,SARS,36.204824,138.252924
1.0,Kuwait,0.0,2003-04-26,,1.0,SARS,29.311659999999996,47.481766
5.0,Malaysia,2.0,2003-04-26,,2.0,SARS,4.210483999999999,101.97576600000001
5.0,Mongolia,0.0,2003-04-26,,3.0,SARS,46.862496,103.84665600000001
4.0,Philippines,2.0,2003-04-26,,1.0,SARS,12.879721,121.77401699999999
1.0,Ireland,0.0,2003-04-26,,1.0,SARS,53.41291,-8.243889999999999
1.0,Romania,0.0,2003-04-26,,1.0,SARS,45.943160999999996,24.96676
198.0,Singapore,21.0,2003-04-26,,126.0,SARS,1.352083,103.819836
1.0,South Africa,0.0,2003-04-26,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-04-26,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-04-26,,2.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-04-26,,1.0,SARS,46.818188,8.227511999999999
7.0,Thailand,2.0,2003-04-26,,5.0,SARS,15.870032,100.992541
6.0,United Kingdom,0.0,2003-04-26,,6.0,SARS,55.378051,-3.435973
41.0,US,0.0,2003-04-26,,,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-04-26,,53.0,SARS,14.058323999999999,108.277199
4.0,Australia,0.0,2003-04-25,,3.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-04-25,,2.0,SARS,-14.235004,-51.92528
1.0,Bulgaria,0.0,2003-04-25,,0.0,SARS,42.733883,25.48583
140.0,Canada,15.0,2003-04-25,,74.0,SARS,56.130366,-106.34677099999999
2601.0,Mainland China,115.0,2003-04-25,,1277.0,SARS,35.86166,104.195397
1510.0,Hong Kong,115.0,2003-04-25,,614.0,SARS,22.396428,114.10949699999999
41.0,Taiwan,0.0,2003-04-25,,21.0,SARS,23.69781,120.96051499999999
5.0,France,0.0,2003-04-25,,1.0,SARS,46.227638,2.213749
7.0,Germany,0.0,2003-04-25,,6.0,SARS,51.165690999999995,10.451526
1.0,India,0.0,2003-04-25,,1.0,SARS,20.593684,78.96288
1.0,Indonesia,0.0,2003-04-25,,1.0,SARS,-0.789275,113.921327
4.0,Italy,0.0,2003-04-25,,3.0,SARS,41.87194,12.56738
2.0,Japan,0.0,2003-04-25,,0.0,SARS,36.204824,138.252924
1.0,Kuwait,0.0,2003-04-25,,1.0,SARS,29.311659999999996,47.481766
5.0,Malaysia,2.0,2003-04-25,,2.0,SARS,4.210483999999999,101.97576600000001
3.0,Mongolia,0.0,2003-04-25,,3.0,SARS,46.862496,103.84665600000001
2.0,Philippines,1.0,2003-04-25,,1.0,SARS,12.879721,121.77401699999999
1.0,Ireland,0.0,2003-04-25,,1.0,SARS,53.41291,-8.243889999999999
1.0,Romania,0.0,2003-04-25,,1.0,SARS,45.943160999999996,24.96676
195.0,Singapore,19.0,2003-04-25,,126.0,SARS,1.352083,103.819836
1.0,South Africa,0.0,2003-04-25,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-04-25,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-04-25,,2.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-04-25,,1.0,SARS,46.818188,8.227511999999999
8.0,Thailand,2.0,2003-04-25,,5.0,SARS,15.870032,100.992541
6.0,United Kingdom,0.0,2003-04-25,,6.0,SARS,55.378051,-3.435973
39.0,US,0.0,2003-04-25,,,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-04-25,,53.0,SARS,14.058323999999999,108.277199
4.0,Australia,0.0,2003-04-24,,3.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-04-24,,2.0,SARS,-14.235004,-51.92528
1.0,Bulgaria,0.0,2003-04-24,,0.0,SARS,42.733883,25.48583
140.0,Canada,15.0,2003-04-24,,67.0,SARS,56.130366,-106.34677099999999
2422.0,Mainland China,110.0,2003-04-24,,1254.0,SARS,35.86166,104.195397
1488.0,Hong Kong,109.0,2003-04-24,,567.0,SARS,22.396428,114.10949699999999
37.0,Taiwan,0.0,2003-04-24,,21.0,SARS,23.69781,120.96051499999999
5.0,France,0.0,2003-04-24,,1.0,SARS,46.227638,2.213749
7.0,Germany,0.0,2003-04-24,,6.0,SARS,51.165690999999995,10.451526
1.0,India,0.0,2003-04-24,,1.0,SARS,20.593684,78.96288
1.0,Indonesia,0.0,2003-04-24,,1.0,SARS,-0.789275,113.921327
4.0,Italy,0.0,2003-04-24,,3.0,SARS,41.87194,12.56738
2.0,Japan,0.0,2003-04-24,,0.0,SARS,36.204824,138.252924
1.0,Kuwait,0.0,2003-04-24,,1.0,SARS,29.311659999999996,47.481766
5.0,Malaysia,2.0,2003-04-24,,2.0,SARS,4.210483999999999,101.97576600000001
3.0,Mongolia,0.0,2003-04-24,,3.0,SARS,46.862496,103.84665600000001
2.0,Philippines,1.0,2003-04-24,,1.0,SARS,12.879721,121.77401699999999
1.0,Ireland,0.0,2003-04-24,,1.0,SARS,53.41291,-8.243889999999999
1.0,Romania,0.0,2003-04-24,,1.0,SARS,45.943160999999996,24.96676
192.0,Singapore,19.0,2003-04-24,,118.0,SARS,1.352083,103.819836
1.0,South Africa,0.0,2003-04-24,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-04-24,,1.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-04-24,,2.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-04-24,,1.0,SARS,46.818188,8.227511999999999
8.0,Thailand,2.0,2003-04-24,,5.0,SARS,15.870032,100.992541
6.0,United Kingdom,0.0,2003-04-24,,6.0,SARS,55.378051,-3.435973
37.0,US,0.0,2003-04-24,,,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-04-24,,49.0,SARS,14.058323999999999,108.277199
4.0,Australia,0.0,2003-04-23,,3.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-04-23,,0.0,SARS,-14.235004,-51.92528
140.0,Canada,13.0,2003-04-23,,65.0,SARS,56.130366,-106.34677099999999
2305.0,Mainland China,106.0,2003-04-23,,1231.0,SARS,35.86166,104.195397
1458.0,Hong Kong,105.0,2003-04-23,,522.0,SARS,22.396428,114.10949699999999
37.0,Taiwan,0.0,2003-04-23,,21.0,SARS,23.69781,120.96051499999999
5.0,France,0.0,2003-04-23,,1.0,SARS,46.227638,2.213749
7.0,Germany,0.0,2003-04-23,,6.0,SARS,51.165690999999995,10.451526
1.0,India,0.0,2003-04-23,,1.0,SARS,20.593684,78.96288
1.0,Indonesia,0.0,2003-04-23,,0.0,SARS,-0.789275,113.921327
3.0,Italy,0.0,2003-04-23,,2.0,SARS,41.87194,12.56738
2.0,Japan,0.0,2003-04-23,,0.0,SARS,36.204824,138.252924
1.0,Kuwait,0.0,2003-04-23,,1.0,SARS,29.311659999999996,47.481766
5.0,Malaysia,2.0,2003-04-23,,2.0,SARS,4.210483999999999,101.97576600000001
3.0,Mongolia,0.0,2003-04-23,,3.0,SARS,46.862496,103.84665600000001
2.0,Philippines,1.0,2003-04-23,,1.0,SARS,12.879721,121.77401699999999
1.0,Ireland,0.0,2003-04-23,,1.0,SARS,53.41291,-8.243889999999999
1.0,Romania,0.0,2003-04-23,,1.0,SARS,45.943160999999996,24.96676
189.0,Singapore,17.0,2003-04-23,,114.0,SARS,1.352083,103.819836
1.0,South Africa,0.0,2003-04-23,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-04-23,,0.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-04-23,,0.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-04-23,,1.0,SARS,46.818188,8.227511999999999
7.0,Thailand,2.0,2003-04-23,,5.0,SARS,15.870032,100.992541
6.0,United Kingdom,0.0,2003-04-23,,5.0,SARS,55.378051,-3.435973
39.0,US,0.0,2003-04-23,,,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-04-23,,46.0,SARS,14.058323999999999,108.277199
3.0,Australia,0.0,2003-04-22,,3.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-04-22,,0.0,SARS,-14.235004,-51.92528
139.0,Canada,13.0,2003-04-22,,65.0,SARS,56.130366,-106.34677099999999
2001.0,Mainland China,92.0,2003-04-22,,1201.0,SARS,35.86166,104.195397
1434.0,Hong Kong,99.0,2003-04-22,,461.0,SARS,22.396428,114.10949699999999
29.0,Taiwan,0.0,2003-04-22,,21.0,SARS,23.69781,120.96051499999999
5.0,France,0.0,2003-04-22,,1.0,SARS,46.227638,2.213749
7.0,Germany,0.0,2003-04-22,,6.0,SARS,51.165690999999995,10.451526
1.0,India,0.0,2003-04-22,,1.0,SARS,20.593684,78.96288
1.0,Indonesia,0.0,2003-04-22,,0.0,SARS,-0.789275,113.921327
3.0,Italy,0.0,2003-04-22,,2.0,SARS,41.87194,12.56738
2.0,Japan,0.0,2003-04-22,,0.0,SARS,36.204824,138.252924
1.0,Kuwait,0.0,2003-04-22,,1.0,SARS,29.311659999999996,47.481766
6.0,Malaysia,1.0,2003-04-22,,0.0,SARS,4.210483999999999,101.97576600000001
3.0,Mongolia,0.0,2003-04-22,,3.0,SARS,46.862496,103.84665600000001
2.0,Philippines,1.0,2003-04-22,,1.0,SARS,12.879721,121.77401699999999
1.0,Ireland,0.0,2003-04-22,,1.0,SARS,53.41291,-8.243889999999999
1.0,Romania,0.0,2003-04-22,,1.0,SARS,45.943160999999996,24.96676
186.0,Singapore,16.0,2003-04-22,,110.0,SARS,1.352083,103.819836
1.0,South Africa,0.0,2003-04-22,,0.0,SARS,-30.559482,22.937506
1.0,Spain,0.0,2003-04-22,,0.0,SARS,40.463667,-3.7492199999999998
3.0,Sweden,0.0,2003-04-22,,0.0,SARS,60.128161,18.643501
1.0,Switzerland,0.0,2003-04-22,,1.0,SARS,46.818188,8.227511999999999
7.0,Thailand,2.0,2003-04-22,,5.0,SARS,15.870032,100.992541
6.0,United Kingdom,0.0,2003-04-22,,5.0,SARS,55.378051,-3.435973
38.0,US,0.0,2003-04-22,,,SARS,37.09024,-95.712891
63.0,Vietnam,5.0,2003-04-22,,46.0,SARS,14.058323999999999,108.277199
3.0,Australia,0.0,2003-04-21,,3.0,SARS,-25.274398,133.775136
2.0,Brazil,0.0,2003-04-21,,0.0,SARS,-14.235004,-51.92528
